item,itemLabel,startDate,endDate
Q10324529,Manuel Velasco Suárez,1970,1976
Q5936333,Jorge de la Vega Domínguez,1976-12-01,1977-12-09
Q6117430,Salomón González Blanco,1977-12-09,1979-11-28
Q9015964,Juan Sabines Gutiérrez,1979-11-29,1982-11-30
Q9001494,Gustavo Armendáriz Ruíz,1982-12-01,1982-12-08
Q2783029,Absalón Castellanos Domínguez,1982-12-08,1988-12-07
Q6066916,José Patrocinio González Blanco Garrido,1988-12-08,1993-01-04
Q19825895,Elmar Setzer Marseille,1993-01-04,1994-01-18
Q5927909,Javier López Moreno,1994-01-18,1994-12-07
Q5819636,Eduardo Robledo Rincón,1994-12-08,1995-01-14
,Julio César Ruiz Ferro,1995-01-14,1998-01-07
Q5942901,Roberto Albores Guillén,1998-01-07,2000-12-07
Q1961491,Pablo Abner Salazar Mendiguchía,2000-12-08,2006-12-07
Q3131104,Juan Sabines Guerrero,2006-12-08,2012-12-07
Q5994523,Manuel Velasco Coello,2012-12-08,2018-12-07
Q16217519,Willy Ochoa Gallegos,2018-08-29,2018-09-04
Q5994523,Manuel Velasco Coello,2018-09-04,2018-12-07
Q6114542,Rutilio Escandón Cadenas,2018-12-08,
